STATISTIC,Statistic Label,TLIST(A1),CensusYear,C02199V02655,Sex,Column1,Single Year of Age,UNIT,VALUE,AgeNum,Band
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,57,57 years,Number,1201,57,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,58,58 years,Number,1182,58,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,59,59 years,Number,1206,59,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,60,60 years,Number,1144,60,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,61,61 years,Number,1147,61,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,62,62 years,Number,1111,62,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,63,63 years,Number,980,63,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,64,64 years,Number,926,64,4-64
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,65,65 years,Number,842,65,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,66,66 years,Number,592,66,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,67,67 years,Number,509,67,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,68,68 years,Number,436,68,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,69,69 years,Number,460,69,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,70,70 years,Number,406,70,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,71,71 years,Number,370,71,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,72,72 years,Number,364,72,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,73,73 years,Number,372,73,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,74,74 years,Number,371,74,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,75,75 years,Number,354,75,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,76,76 years,Number,325,76,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,77,77 years,Number,359,77,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,78,78 years,Number,366,78,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,79,79 years,Number,365,79,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,80,80 years,Number,344,80,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,81,81 years,Number,309,81,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,82,82 years,Number,328,82,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,83,83 years,Number,326,83,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,84,84 years,Number,316,84,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,85,85 years,Number,298,85,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,86,86 years,Number,315,86,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,87,87 years,Number,305,87,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,88,88 years,Number,232,88,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,89,89 years,Number,205,89,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,90,90 years,Number,180,90,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,91,91 years,Number,125,91,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,92,92 years,Number,109,92,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,93,93 years,Number,84,93,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,94,94 years,Number,62,94,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,95,95 years,Number,43,95,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,96,96 years,Number,41,96,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,97,97 years,Number,19,97,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,98,98 years,Number,16,98,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,99,99 years,Number,11,99,65+
F4006C21,Working at a job or business or attending school or college to some extent,2022,2022,2,Female,650,100 years and over,Number,16,100,65+
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,200,Under 1 year,Number,114,0,0-3
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,1,1 year,Number,152,1,0-3
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,2,2 years,Number,258,2,0-3
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,3,3 years,Number,443,3,0-3
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,4,4 years,Number,574,4,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,5,5 years,Number,594,5,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,6,6 years,Number,688,6,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,7,7 years,Number,698,7,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,8,8 years,Number,710,8,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,9,9 years,Number,725,9,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,10,10 years,Number,710,10,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,11,11 years,Number,717,11,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,12,12 years,Number,684,12,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,13,13 years,Number,742,13,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,14,14 years,Number,631,14,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,15,15 years,Number,659,15,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,16,16 years,Number,682,16,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,17,17 years,Number,645,17,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,18,18 years,Number,608,18,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,19,19 years,Number,582,19,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,20,20 years,Number,546,20,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,21,21 years,Number,507,21,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,22,22 years,Number,512,22,4-64
F4006C22,"Participating in other activities,for example leisure or sport to a greater extent",2022,2022,1,Male,23,23 years,Number,507,23,4-64
